fieldid,tileid,seqn,obsid,dateobs,exposure,airmass,rmag,rerr,rnormsky,rtype,rcrowd,rchi2,rmpix,rcosmicrf,ramp,rxpix,rypix,ravesky,rfwhm,rtobs,rcut,bmag,berr,bnormsky,btype,bcrowd,bchi2,bmpix,bcosmicrf,bamp,bxpix,bypix,bavesky,bfwhm,btobs,bcut
1,3443,26,2639,48998.5689,300.0,1.2568,-8.358,0.004,0.0,1.0,0.0,164.0,0.0,0.0,5.0,-99.0,-99.0,5401.0,3.004,2418,1,-8.083,0.005,0.0,1.0,3.0,125.0,0.0,0.0,11.0,-99.0,-99.0,8056.0,2.886,2418,1
1,3443,26,2654,48998.6543,300.0,1.4523,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-8.128,0.007,0.0,1.0,22.0,103.0,0.0,0.0,14.0,-99.0,-99.0,8310.0,3.702,2418,1
1,3443,26,2684,49000.4736,300.0,1.2036,-8.528,0.004,0.0,1.0,15.0,142.0,0.0,0.0,5.0,-99.0,-99.0,2388.0,4.007,2418,1,-8.266,0.006,0.0,1.0,36.0,98.0,0.0,0.0,11.0,-99.0,-99.0,2045.0,4.195,2418,1
1,3443,26,2719,49000.6523,300.0,1.4639,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-8.256,0.029,0.0,1.0,38.0,90.0,0.0,0.0,14.0,-99.0,-99.0,12859.0,4.205,2418,1
1,3443,26,2734,49001.4621,300.0,1.2057,-8.402,0.004,0.0,1.0,2.0,165.0,0.0,0.0,5.0,-99.0,-99.0,3298.0,3.216,2418,1,-8.09,0.004,0.0,1.0,16.0,136.0,0.0,0.0,11.0,-99.0,-99.0,2257.0,2.99,2418,1
1,3443,26,2771,49001.6538,300.0,1.4786,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-8.081,0.006,0.0,1.0,35.0,95.0,0.0,0.0,14.0,-99.0,-99.0,3459.0,3.999,2418,1
1,3443,26,2796,49002.4596,300.0,1.2057,-8.378,0.003,0.0,1.0,0.0,166.0,0.0,0.0,5.0,-99.0,-99.0,2768.0,2.99,2418,1,-8.12,0.004,0.0,1.0,5.0,124.0,0.0,0.0,11.0,-99.0,-99.0,2346.0,3.02,2418,1
1,3443,26,2815,49003.5557,300.0,1.2573,-8.623,0.004,0.0,1.0,21.0,137.0,0.0,0.0,5.0,-99.0,-99.0,2530.0,3.931,2418,1,-8.438,0.005,0.0,1.0,41.0,105.0,0.0,0.0,11.0,-99.0,-99.0,2058.0,3.883,2418,1
1,3443,26,2830,49003.6497,300.0,1.4834,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-8.405,0.005,0.0,1.0,24.0,116.0,0.0,0.0,14.0,-99.0,-99.0,2508.0,3.671,2418,1
1,3443,26,2844,49004.4526,300.0,1.2062,-8.489,0.004,0.0,1.0,0.0,159.0,0.0,0.0,5.0,-99.0,-99.0,3549.0,2.732,2418,1,-8.222,0.005,0.0,1.0,0.0,129.0,0.0,0.0,11.0,-99.0,-99.0,2891.0,2.734,2418,1
