starid,rarad,decrad,field,tile,seqn,period_reqb,period_r,period_b,magave_r,magave_b,magave_bminusr,magave_kv,magave_kr,magave_kvminuskr,amp_r,amp_b,amp_bminusr,amp_reqb,suprsa_r,suprsa_b,chi2r_r,chi2r_b,sig_r,sig_b,varindex,classification,points_total,points_concurrent,points_r,points_b
29033053,1.35209,-1.19426,2,4787,831,0.0,0.499981,0.499981,-4.311,-3.999,0.311,20.264,19.692,0.572,1.026,1.181,155.0,15.1,0.7,0.78,2.57,3.06,0.311,0.401,0.196,1,967,883,907,899
29032998,1.35348,-1.19389,2,4787,904,0.0,0.275801,0.275804,-5.059,-5.159,-0.099,19.179,19.019,0.16,0.292,0.368,76.0,26.04,1.0,0.88,2.82,7.62,0.131,0.166,0.161,3,967,853,885,882
29012546,1.35389,-1.19928,2,4903,4673,0.0,0.524385,0.524385,-4.686,-4.599,0.086,19.705,19.358,0.347,0.778,1.007,229.0,29.37,0.81,0.81,3.49,4.27,0.253,0.364,0.219,1,966,521,524,937
29010267,1.35457,-1.19885,2,4904,16,0.82,152.785724,151.519211,-8.729,-6.974,1.754,17.03,15.015,2.015,0.235,0.432,197.0,83.4,4.75,5.43,30.38,37.92,0.121,0.177,1.991,7,966,499,501,902
29010272,1.35502,-1.19861,2,4904,21,0.12,97.761642,97.885116,-8.605,-7.106,1.499,16.944,15.185,1.759,0.429,0.301,-128.0,29.75,4.04,5.54,25.65,31.66,0.123,0.181,1.717,7,966,489,491,889
29010030,1.35431,-1.1984,2,4904,291,0.01,5.234376,5.234997,-6.151,-6.554,-0.403,17.838,17.981,-0.143,0.134,0.156,22.0,16.18,0.72,0.78,1.47,2.45,0.049,0.054,0.135,10,966,365,367,477
29009860,1.35419,-1.19847,2,4904,441,0.0,0.211957,0.211957,-5.895,-6.354,-0.459,18.048,18.247,-0.198,0.323,0.354,31.0,9.39,0.56,0.67,2.36,6.97,0.135,0.115,0.178,10,966,474,476,813
29030544,1.35043,-1.19303,2,4788,82,0.0,0.768302,0.768298,-6.983,-6.817,0.165,17.473,17.047,0.426,0.231,0.406,175.0,75.55,1.01,1.14,8.24,17.48,0.084,0.122,0.504,5,967,923,944,933
29029593,1.35318,-1.19271,2,4788,1051,0.0,0.70771,0.707716,-4.736,-4.779,-0.043,19.548,19.331,0.217,0.548,0.907,359.0,65.47,0.81,0.8,1.02,4.97,0.209,0.279,0.112,1,967,916,928,925
29027419,1.35314,-1.19144,2,4789,22,0.24,45.490127,45.379277,-9.18,-7.87,1.309,16.214,14.644,1.569,0.08,0.077,-3.0,3.76,1.38,1.68,2.69,4.02,0.036,0.051,0.404,6,964,885,889,915
29027422,1.35265,-1.19086,2,4789,25,0.32,59.017204,58.82279,-8.482,-7.159,1.322,16.922,15.339,1.583,0.081,0.191,110.0,134.73,2.4,2.33,5.16,5.74,0.053,0.068,0.451,7,964,915,924,947
29027428,1.35345,-1.19165,2,4789,31,0.0,394.950561,394.950561,-8.307,-7.299,1.008,16.839,15.571,1.268,0.238,0.33,92.0,38.62,1.74,2.13,9.53,13.47,0.061,0.084,0.982,9,964,880,884,934
29026487,1.35111,-1.19118,2,4789,946,0.0,0.326914,0.326911,-4.74,-4.776,-0.035,19.55,19.326,0.224,0.317,0.538,221.0,69.67,0.83,0.82,3.48,7.63,0.185,0.214,0.181,2,964,900,920,935
29041200,1.35191,-1.19592,2,4785,21,0.0,3.043741,3.043741,-8.454,-8.221,0.233,16.057,15.564,0.493,0.509,0.795,286.0,56.04,0.94,1.33,65.14,134.69,0.159,0.266,4.152,4,955,525,530,940
29041206,1.35091,-1.1958,2,4785,27,0.81,396.930384,393.698145,-8.349,-7.257,1.092,16.866,15.514,1.352,0.268,0.372,104.0,38.87,1.64,2.03,6.3,9.19,0.063,0.091,0.625,9,955,522,527,948
29041222,1.35123,-1.19649,2,4785,43,0.05,157.601549,157.519244,-8.731,-7.517,1.213,16.584,15.11,1.474,1.034,1.44,406.0,39.2,5.3,6.09,292.5,332.1,0.317,0.428,5.468,8,955,524,531,946
29023884,1.35058,-1.19044,2,4790,303,0.0,0.557897,0.557895,-5.31,-5.35,-0.04,18.977,18.757,0.219,0.594,0.721,127.0,21.33,0.97,1.04,11.03,22.24,0.188,0.265,0.517,1,963,863,887,897
29023408,1.35159,-1.19056,2,4790,723,0.0,0.589795,0.589795,-4.928,-4.853,0.075,19.453,19.118,0.335,0.477,0.63,153.0,32.19,0.76,0.74,3.33,6.1,0.187,0.243,0.186,1,963,865,889,896
29023421,1.35171,-1.19071,2,4790,736,0.0,0.271987,0.271988,-4.915,-5.002,-0.086,19.333,19.16,0.173,0.273,0.391,118.0,42.97,1.05,1.24,2.41,5.59,0.137,0.162,0.166,3,963,856,879,889
29023337,1.35086,-1.19008,2,4790,844,0.0,0.580332,0.580332,-4.719,-4.607,0.112,19.692,19.32,0.372,0.632,0.963,331.0,52.31,0.85,0.81,7.5,12.82,0.235,0.334,0.313,1,963,906,923,937
29021064,1.35206,-1.18899,2,4791,9,0.14,220.172123,220.48531,-9.055,-7.71,1.344,16.367,14.762,1.605,1.285,1.832,547.0,42.51,9.01,11.01,508.5,856.6,0.447,0.736,7.905,8,959,847,860,895
29037490,1.3517,-1.19493,2,4786,29,0.05,48.109422,48.136969,-8.112,-6.917,1.195,17.187,15.732,1.455,0.11,0.12,10.0,9.09,1.5,1.67,1.88,2.63,0.036,0.051,0.271,7,966,828,869,844
29037341,1.35158,-1.1946,2,4786,200,0.1,40.693501,40.736145,-5.765,-5.39,0.375,18.862,18.227,0.635,0.112,0.205,93.0,82.71,1.11,0.97,2.42,1.74,0.069,0.075,0.117,10,966,854,874,874
29037068,1.35164,-1.19483,2,4786,503,0.0,0.633791,0.633791,-4.722,-4.585,0.137,19.71,19.313,0.397,0.688,0.894,206.0,29.78,0.91,0.78,5.26,8.3,0.234,0.311,0.241,1,966,878,901,887
29037036,1.35303,-1.19478,2,4786,535,0.0,0.623087,0.623081,-4.596,-4.459,0.137,19.836,19.439,0.397,0.565,0.71,145.0,25.76,0.8,0.78,3.03,4.44,0.203,0.298,0.145,1,966,843,858,875
29036901,1.35347,-1.19457,2,4786,656,0.0,0.534359,0.534357,-4.796,-4.709,0.087,19.595,19.248,0.347,0.696,0.97,274.0,39.32,1.61,2.02,7.19,13.99,0.24,0.382,0.409,1,966,908,920,925
29035091,1.35173,-1.19508,2,4786,2430,0.03,0.394981,0.395115,-4.962,-4.686,0.275,19.584,19.048,0.536,0.407,0.641,234.0,57.53,0.74,1.16,4.42,9.93,0.137,0.314,0.233,2,966,27,27,61
29052400,1.35175,-1.19995,2,4782,3092,0.0,0.544571,0.544571,-5.086,-5.024,0.062,19.284,18.962,0.322,0.637,0.868,231.0,36.22,1.02,1.14,7.45,14.64,0.221,0.324,0.375,1,952,414,445,531
29052125,1.353,-1.19897,2,4782,3393,0.0,0.526553,0.526546,-4.978,-4.877,0.1,19.424,19.063,0.361,0.636,0.922,286.0,44.86,0.61,0.77,0.95,2.79,0.223,0.338,0.143,1,952,501,505,913
29051624,1.35079,-1.19942,2,4782,3916,0.0,0.551528,0.551528,-4.745,-4.682,0.062,19.626,19.303,0.323,0.781,0.965,184.0,23.5,0.84,0.88,6.9,10.87,0.261,0.391,0.29,1,952,524,531,936
29051234,1.35278,-1.19955,2,4782,4294,0.0,0.590996,0.590991,-4.544,-4.368,0.175,19.92,19.484,0.435,0.921,1.226,305.0,33.05,0.63,0.7,3.29,6.09,0.303,0.486,0.213,1,952,526,530,934
29050346,1.35191,-1.19927,2,4782,5198,0.0,0.543846,0.543852,-4.067,-4.083,-0.016,20.238,19.994,0.244,0.627,0.846,219.0,34.95,0.99,1.12,1.9,3.03,0.259,0.358,0.113,1,952,480,497,826
29049422,1.35245,-1.19831,2,4783,10,0.0,2.011082,2.011206,-8.734,-9.132,-0.397,15.259,15.397,-0.137,0.782,0.795,13.0,1.71,3.57,3.66,58.5,55.24,0.165,0.162,4.501,10,955,69,70,911
29049370,1.35349,-1.19811,2,4783,22,0.13,115.071325,115.225117,-8.333,-7.045,1.288,17.043,15.495,1.548,0.136,0.143,7.0,5.07,4.13,4.4,17.23,19.18,0.098,0.133,1.236,8,955,504,507,928
29049010,1.35218,-1.19835,2,4783,366,3.65,0.128009,0.123335,-6.074,-6.299,-0.225,18.061,18.026,0.035,0.374,0.221,-153.0,40.89,1.49,1.26,2.05,1.34,0.176,0.13,0.197,10,955,155,156,317
29048649,1.35305,-1.1979,2,4783,773,0.0,0.833472,0.833465,-5.32,-5.636,-0.315,18.74,18.796,-0.055,0.548,0.544,-4.0,0.65,0.92,0.94,7.02,9.67,0.158,0.153,0.241,10,955,500,505,919
29032965,1.35138,-1.19425,2,4787,935,0.0,0.638566,0.638566,-4.425,-4.045,0.379,20.206,19.566,0.64,0.867,1.259,392.0,45.18,0.93,0.94,2.72,3.12,0.264,0.429,0.149,1,967,867,880,879
29030607,1.35054,-1.19292,2,4788,17,0.36,324.270442,325.462622,-8.615,-7.676,0.939,16.474,15.275,1.198,0.274,0.442,168.0,61.26,1.73,1.78,15.45,17.93,0.082,0.1,1.188,9,967,926,946,937
29030608,1.35069,-1.19295,2,4788,18,0.32,504.890542,506.540502,-8.563,-7.431,1.132,16.685,15.293,1.392,0.238,0.332,94.0,39.73,1.94,2.12,4.25,5.93,0.058,0.067,0.539,9,967,923,946,934
29030615,1.35125,-1.19262,2,4788,25,0.57,355.915772,353.884189,-8.311,-7.309,1.001,16.83,15.568,1.262,0.098,0.143,45.0,46.18,1.17,1.42,1.6,2.46,0.027,0.039,0.38,9,967,927,950,938
29041257,1.3523,-1.19598,2,4785,14,1.33,953.857118,941.090659,-8.954,-7.481,1.473,16.573,14.84,1.733,0.402,0.582,180.0,44.58,1.05,1.76,30.46,55.23,0.101,0.158,2.19,9,955,510,522,939
29061019,1.34916,-1.19068,2,4669,8,0.24,97.006854,96.773308,-8.706,-7.204,1.501,16.845,15.083,1.762,0.295,0.455,160.0,54.19,5.26,5.79,40.4,57.61,0.144,0.198,1.793,7,963,872,897,912
29060468,1.34978,-1.18986,2,4669,545,0.0,0.311937,0.311939,-4.646,-4.691,-0.044,19.637,19.422,0.215,0.232,0.389,157.0,67.5,0.95,1.15,2.22,3.47,0.165,0.217,0.13,2,963,893,908,933
29060474,1.34979,-1.18992,2,4669,551,0.0,0.647738,0.647743,-4.78,-4.634,0.145,19.659,19.253,0.406,0.532,0.447,-85.0,15.95,0.9,0.9,2.83,3.97,0.165,0.201,0.134,1,963,893,909,929
29058958,1.35015,-1.189,2,4670,105,0.0,0.186796,0.186797,-5.989,-5.429,0.559,18.79,17.97,0.82,0.416,0.538,122.0,29.32,2.41,1.96,8.64,5.71,0.124,0.157,0.304,10,958,889,902,935
29058656,1.34955,-1.18942,2,4670,379,0.0,0.565869,0.565864,-4.807,-4.66,0.147,19.633,19.226,0.407,0.685,0.863,178.0,25.96,1.02,1.17,6.81,12.01,0.233,0.343,0.307,1,958,887,904,927
29057593,1.35056,-1.20104,2,4781,4592,1.5,788.812484,776.950692,-8.457,-6.932,1.525,17.113,15.328,1.785,0.531,0.669,138.0,26.1,2.06,2.56,69.73,49.18,0.139,0.167,1.889,9,953,525,528,939
29057603,1.35234,-1.20099,2,4781,4602,0.17,22.866567,22.907119,-8.334,-7.475,0.859,16.69,15.571,1.118,0.053,0.087,34.0,64.2,1.19,1.2,1.45,1.61,0.029,0.035,0.302,10,953,525,527,946
29057609,1.35306,-1.20057,2,4781,4608,4.98,633.227119,664.820032,-8.236,-8.713,-0.476,15.692,15.909,-0.216,0.201,0.151,-50.0,24.63,0.99,0.75,3.8,2.29,0.051,0.04,1.034,10,953,507,508,926
29057611,1.35209,-1.20088,2,4781,4610,0.95,247.803685,245.449273,-7.961,-5.978,1.983,17.985,15.742,2.243,0.596,0.944,348.0,58.45,6.98,5.0,81.45,68.88,0.198,0.378,2.069,8,953,511,519,939
29039923,1.35245,-1.19586,2,4785,1304,0.0,0.543757,0.543761,-4.447,-4.294,0.153,19.998,19.585,0.413,0.905,1.075,170.0,18.78,0.79,0.82,3.67,8.08,0.265,0.434,0.24,1,955,517,527,935
29039933,1.35189,-1.19661,2,4785,1314,0.0,0.535731,0.535731,-4.919,-4.979,-0.06,19.351,19.151,0.2,0.757,0.923,166.0,21.82,0.67,0.76,4.55,8.55,0.249,0.33,0.28,1,955,525,531,940
29039776,1.3516,-1.19648,2,4785,1477,0.0,0.550229,0.550231,-4.647,-4.514,0.133,19.782,19.389,0.393,0.812,1.134,322.0,39.62,0.67,0.82,5.97,10.43,0.349,0.478,0.291,1,955,518,528,939
29037543,1.35345,-1.19472,2,4786,18,0.23,52.082757,51.960476,-9.235,-7.864,1.37,16.209,14.578,1.63,0.15,0.209,59.0,38.78,2.46,3.09,5.42,8.79,0.05,0.072,0.984,6,966,894,913,908
29053483,1.35215,-1.19981,2,4782,2063,0.45,130.52725,129.929475,-8.467,-7.511,0.956,16.636,15.42,1.216,0.625,0.931,306.0,48.92,14.34,13.58,265.39,415.6,0.319,0.402,4.489,8,952,483,522,894
29053423,1.35214,-1.19956,2,4782,2067,1.84,215.728919,219.71368,-8.983,-7.7,1.283,16.389,14.846,1.543,0.414,0.57,156.0,37.7,4.16,4.55,72.59,97.56,0.153,0.209,3.105,8,952,509,523,932
29053433,1.35129,-1.20004,2,4782,2077,1.64,402.600928,395.971099,-8.16,-7.01,1.15,17.103,15.692,1.41,0.582,0.772,190.0,32.69,3.09,3.13,66.73,76.23,0.176,0.22,2.196,9,952,478,485,861
29053389,1.35084,-1.19992,2,4782,2161,0.0,835.301184,835.301184,-7.256,-7.687,-0.431,16.71,16.881,-0.17,0.125,0.102,-23.0,18.2,0.84,0.76,1.88,1.61,0.036,0.032,0.216,10,952,360,395,424
29053172,1.35131,-1.1994,2,4782,2328,0.0,25.569288,25.567178,-6.292,-6.024,0.267,18.247,17.719,0.527,0.221,0.345,124.0,55.82,0.84,1.16,0.9,1.4,0.058,0.096,0.104,10,952,525,532,941
29053192,1.35314,-1.19914,2,4782,2348,0.0,4.111299,4.111299,-6.23,-6.577,-0.346,17.805,17.892,-0.086,0.931,1.07,139.0,15.01,0.97,1.14,3.36,3.04,0.13,0.139,0.291,10,952,508,510,926
29053126,1.35252,-1.19985,2,4782,2410,0.0,1.40334,1.40334,-6.013,-6.382,-0.368,18.004,18.113,-0.108,0.359,0.458,99.0,27.71,0.54,0.7,1.3,4.23,0.12,0.106,0.126,10,952,527,529,944
29069551,1.3486,-1.19488,2,4665,411,0.0,0.599297,0.599292,-4.953,-4.86,0.092,19.443,19.09,0.353,0.62,0.62,0.0,0.03,0.9,0.97,5.01,9.5,0.195,0.254,0.267,1,965,827,847,843
29068598,1.3488,-1.19506,2,4665,1378,0.78,169.896792,168.557819,-8.501,-6.91,1.59,17.123,15.272,1.85,0.168,0.239,71.0,42.52,0.64,1.31,9.66,13.47,0.075,0.088,1.419,8,965,21,21,52
29040078,1.35133,-1.19642,2,4785,1203,0.0,0.344027,0.344026,-4.774,-4.89,-0.115,19.45,19.306,0.144,0.253,0.353,100.0,39.54,0.77,0.79,2.53,4.03,0.158,0.201,0.119,2,955,526,531,945
29048432,1.3512,-1.19858,2,4783,940,0.0,0.5315,0.531498,-4.832,-4.869,-0.036,19.457,19.234,0.223,0.722,1.072,350.0,48.46,0.75,0.86,7.81,15.21,0.287,0.394,0.356,1,955,483,491,881
29045277,1.35156,-1.1973,2,4784,25,4.09,364.9475,350.00582,-8.344,-7.375,0.968,16.77,15.541,1.228,0.04,0.104,64.0,161.95,0.69,1.35,0.46,2.02,0.016,0.042,0.147,9,956,489,504,890
29045239,1.35139,-1.19758,2,4784,51,0.0,1.491176,1.491161,-7.722,-7.573,0.149,16.72,16.311,0.409,0.124,0.184,60.0,48.48,0.72,1.19,4.77,8.57,0.044,0.067,0.537,5,956,489,504,889
29045260,1.35128,-1.19748,2,4784,72,0.0,0.945364,0.945359,-7.47,-7.945,-0.475,16.46,16.675,-0.214,0.157,0.155,-2.0,1.4,1.34,1.42,4.48,4.09,0.052,0.051,0.508,10,956,489,504,889
29063054,1.35008,-1.19162,2,4668,11,0.37,91.968042,92.310323,-9.207,-7.857,1.35,16.22,14.609,1.61,0.051,0.173,122.0,236.94,1.96,2.65,3.88,7.97,0.04,0.063,0.952,7,962,883,908,934
29062996,1.34964,-1.19139,2,4668,17,0.31,219.123323,219.81154,-8.577,-7.507,1.07,16.62,15.29,1.33,0.178,0.254,76.0,42.67,1.21,1.67,5.14,6.57,0.049,0.063,0.614,10,962,885,909,921
29063000,1.35007,-1.19107,2,4668,21,0.0,2.267517,2.267577,-8.344,-8.819,-0.475,15.586,15.801,-0.214,0.071,0.077,6.0,7.86,0.96,1.4,0.95,1.94,0.027,0.032,0.193,10,962,900,924,935
29062967,1.3487,-1.19117,2,4668,52,0.0,4.643296,4.643368,-7.15,-7.509,-0.359,16.875,16.974,-0.098,1.02,1.002,-18.0,1.79,1.55,1.62,11.57,12.0,0.138,0.141,1.054,10,962,842,865,893
29062494,1.34927,-1.19083,2,4668,539,0.0,0.384223,0.384223,-4.872,-4.83,0.041,19.482,19.18,0.302,0.42,0.671,251.0,59.62,1.28,1.46,3.94,5.59,0.178,0.21,0.199,2,962,878,901,916
29062425,1.3493,-1.19124,2,4668,598,0.0,0.59446,0.594458,-4.562,-4.447,0.115,19.852,19.477,0.375,0.675,0.848,173.0,25.68,0.79,0.79,3.96,7.7,0.227,0.307,0.234,1,962,870,896,914
29062366,1.34949,-1.19081,2,4668,667,0.0,0.411963,0.411962,-4.175,-4.177,-0.001,20.143,19.885,0.258,0.91,1.381,471.0,51.74,0.94,1.06,6.07,10.19,0.398,0.503,0.3,2,962,876,902,914
29080537,1.34959,-1.1991,2,4661,4689,0.0,0.362719,0.362722,-5.139,-5.134,0.004,19.185,18.92,0.265,0.355,0.343,-12.0,3.18,0.86,0.81,1.77,3.42,0.118,0.165,0.123,2,952,521,528,938
29080511,1.35012,-1.19946,2,4661,4727,0.0,0.338448,0.338444,-4.907,-5.045,-0.137,19.299,19.177,0.121,0.357,0.556,199.0,55.71,0.9,0.89,2.99,7.64,0.168,0.21,0.173,2,952,525,533,937
29080342,1.34909,-1.19907,2,4661,4878,0.0,0.618948,0.61895,-4.708,-4.496,0.211,19.785,19.313,0.472,0.386,0.565,179.0,46.13,0.79,0.77,2.25,3.78,0.193,0.275,0.134,1,952,505,512,919
29078348,1.34956,-1.19821,2,4662,12,0.0,4.934373,4.93422,-8.532,-8.303,0.228,15.975,15.486,0.489,0.409,0.613,204.0,49.89,0.61,0.78,45.13,87.2,0.121,0.19,3.343,4,953,413,424,923
29078350,1.34901,-1.19804,2,4662,14,0.22,112.718318,112.470133,-8.75,-7.778,0.972,16.367,15.135,1.232,0.223,0.241,18.0,7.74,2.62,2.85,11.77,9.48,0.076,0.079,1.261,8,953,479,494,913
29078295,1.34959,-1.19846,2,4662,23,0.4,55.57585,55.798268,-8.195,-7.053,1.142,17.061,15.659,1.402,0.172,0.152,-20.0,11.36,3.64,3.67,19.32,17.01,0.097,0.13,1.011,7,953,504,510,899
29078267,1.34901,-1.19892,2,4662,59,0.05,53.328866,53.356349,-7.336,-6.538,0.798,17.638,16.58,1.058,0.272,0.275,3.0,0.83,1.36,1.23,13.17,12.22,0.094,0.112,0.634,10,953,501,508,927
29077531,1.34993,-1.19844,2,4662,795,0.0,0.346165,0.346169,-4.885,-4.876,0.008,19.442,19.173,0.269,0.34,0.662,322.0,94.66,0.65,0.72,1.61,3.41,0.17,0.209,0.104,2,953,498,504,829
29075382,1.34824,-1.19718,2,4663,17,0.96,163.176578,164.743986,-8.852,-7.834,1.018,16.302,15.024,1.278,0.097,0.17,73.0,75.57,0.76,1.29,2.02,4.23,0.029,0.048,0.644,8,884,231,237,809
29044151,1.35052,-1.19663,2,4784,1139,0.0,0.610465,0.610469,-5.125,-4.987,0.137,19.308,18.91,0.397,0.47,0.585,115.0,24.21,0.71,0.78,1.57,2.93,0.152,0.19,0.117,1,956,521,527,936
29043908,1.35252,-1.19685,2,4784,1408,0.0,0.521656,0.521655,-4.737,-4.575,0.161,19.715,19.293,0.422,0.902,1.284,382.0,42.32,0.75,0.84,6.95,18.14,0.307,0.531,0.354,1,956,445,481,800
29043857,1.35116,-1.19736,2,4784,1421,0.0,0.475742,0.475743,-5.038,-4.973,0.065,19.335,19.01,0.325,0.889,1.066,177.0,19.95,0.48,0.64,1.15,3.38,0.308,0.422,0.163,1,956,488,502,888
29043404,1.35202,-1.19684,2,4784,1928,0.0,0.351808,0.351811,-4.586,-4.537,0.049,19.774,19.465,0.309,0.57,0.425,-145.0,25.49,0.92,0.9,1.64,3.05,0.192,0.234,0.1,2,956,413,456,766
29072060,1.34849,-1.19574,2,4664,490,0.0,0.581464,0.58146,-4.966,-4.816,0.15,19.477,19.066,0.41,0.6,0.84,240.0,40.0,0.83,0.88,7.37,12.42,0.21,0.313,0.308,1,955,476,483,903
29066612,1.35025,-1.19313,2,4666,856,0.0,0.564527,0.564521,-4.529,-4.394,0.134,19.901,19.506,0.395,0.677,1.024,347.0,51.26,0.94,1.03,5.13,8.74,0.258,0.378,0.25,1,963,919,941,934
29065178,1.34959,-1.19205,2,4667,15,0.0,7.925926,7.926314,-9.539,-9.298,0.24,14.978,14.477,0.501,0.584,0.876,292.0,49.93,1.1,1.11,87.61,173.4,0.176,0.265,9.821,4,963,907,927,928
29065179,1.34895,-1.19216,2,4667,16,0.12,509.334477,509.953087,-9.027,-9.374,-0.347,15.008,15.095,-0.086,0.46,0.326,-134.0,29.07,4.75,3.74,70.54,37.58,0.17,0.127,1.914,10,963,891,910,909
29064583,1.34899,-1.19296,2,4667,636,0.0,0.532389,0.532386,-4.586,-4.471,0.115,19.828,19.453,0.375,0.698,1.03,332.0,47.58,1.04,1.09,2.52,3.76,0.251,0.303,0.169,1,963,889,911,907
29084088,1.34813,-1.20059,2,4660,6671,0.0,0.50975,0.509749,-5.811,-5.791,0.019,18.525,18.245,0.28,0.357,0.539,182.0,50.64,0.77,0.98,4.09,9.97,0.12,0.19,0.275,10,948,349,352,899
29084055,1.34846,-1.20107,2,4660,6702,0.68,340.137601,337.823747,-5.704,-6.19,-0.486,18.217,18.443,-0.225,0.176,0.105,-71.0,40.06,1.18,1.15,1.44,1.32,0.109,0.108,0.111,10,948,482,485,902
29083393,1.34933,-1.20022,2,4660,7384,0.0,0.713337,0.713334,-4.584,-4.43,0.153,19.862,19.448,0.414,0.565,0.824,259.0,45.87,0.68,0.67,2.43,3.3,0.24,0.331,0.128,1,948,509,521,919
29067442,1.34872,-1.19414,2,4666,22,0.38,43.274104,43.107687,-8.028,-6.886,1.142,17.228,15.826,1.402,0.072,0.127,55.0,75.75,1.94,1.86,3.46,4.06,0.045,0.06,0.298,7,963,892,905,912
29067459,1.34933,-1.19353,2,4666,39,0.52,86.017695,86.467583,-7.674,-6.824,0.85,17.343,16.233,1.11,0.103,0.105,2.0,1.65,0.92,0.96,1.91,2.15,0.033,0.045,0.282,10,963,903,925,921
29067251,1.34851,-1.19423,2,4666,215,0.0,1.445371,1.445385,-5.627,-5.504,0.123,18.793,18.41,0.383,0.947,1.198,251.0,26.47,0.72,0.76,6.35,24.4,0.276,0.424,0.48,10,963,859,874,898
29067115,1.3497,-1.19377,2,4666,399,0.0,1.598492,1.598493,-5.257,-5.503,-0.246,18.861,18.847,0.014,0.516,0.5,-16.0,3.24,0.95,0.92,2.32,2.7,0.126,0.128,0.135,10,963,925,937,933
29066811,1.34865,-1.19376,2,4666,671,0.0,0.574915,0.574913,-4.459,-4.257,0.201,20.026,19.564,0.462,0.775,0.888,113.0,14.56,0.8,0.83,5.06,7.34,0.248,0.364,0.235,1,963,875,894,897
29066774,1.3496,-1.19333,2,4666,698,0.0,1.999961,1.999961,-4.859,-4.76,0.099,19.542,19.183,0.359,0.6,0.894,294.0,48.92,1.05,1.14,4.86,8.34,0.224,0.332,0.284,10,963,920,940,933
29066703,1.34982,-1.19403,2,4666,755,0.0,0.512632,0.512634,-4.64,-4.359,0.28,19.91,19.369,0.541,0.722,0.924,202.0,28.01,0.77,0.77,3.26,5.39,0.238,0.403,0.213,1,963,928,944,939
29075252,1.34979,-1.19778,2,4663,143,0.0,3.445654,3.445654,-6.51,-6.756,-0.246,17.608,17.594,0.014,0.65,0.638,-12.0,1.79,0.86,1.08,5.45,5.02,0.116,0.11,0.423,10,884,451,465,861
29075256,1.34898,-1.197,2,4663,147,0.0,0.571099,0.571098,-6.464,-6.364,0.1,17.938,17.577,0.36,0.328,0.487,159.0,48.73,0.89,1.13,12.12,25.3,0.105,0.158,0.639,10,884,427,440,842
29074668,1.34968,-1.19676,2,4663,775,0.0,0.390292,0.390291,-5.131,-4.962,0.169,19.327,18.898,0.429,0.252,0.486,234.0,92.63,1.0,1.39,2.03,4.91,0.204,0.262,0.14,2,884,448,460,863
29074603,1.34852,-1.19742,2,4663,838,0.0,0.477975,0.477976,-5.038,-5.009,0.028,19.305,19.016,0.289,0.85,1.037,187.0,21.99,0.76,0.92,5.57,15.64,0.281,0.462,0.426,1,884,412,425,825
29057556,1.35313,-1.2008,2,4781,4619,0.17,261.279893,260.835164,-8.109,-5.956,2.153,17.976,15.562,2.414,0.76,0.926,166.0,21.9,4.17,2.72,220.5,79.02,0.244,0.298,2.019,8,953,511,512,932
29056555,1.35346,-1.20081,2,4781,5666,0.0,0.556588,0.55659,-5.225,-5.249,-0.024,19.075,18.839,0.236,0.556,0.88,324.0,58.14,0.99,1.12,6.59,15.2,0.181,0.282,0.39,1,953,519,521,938
29056439,1.3512,-1.20094,2,4781,5742,0.0,0.36178,0.361776,-4.949,-4.938,0.011,19.38,19.109,0.271,0.408,0.669,261.0,63.96,0.72,1.26,1.04,2.98,0.205,0.257,0.104,2,953,524,528,940
29055744,1.35193,-1.20061,2,4781,6455,0.0,0.520431,0.520426,-4.45,-4.406,0.044,19.906,19.602,0.304,0.576,0.761,185.0,32.1,0.82,1.0,1.77,2.43,0.219,0.289,0.106,1,953,521,525,936
29074485,1.34931,-1.19744,2,4663,912,0.0,0.512781,0.512779,-4.729,-4.641,0.088,19.663,19.315,0.348,0.84,1.255,415.0,49.38,0.69,0.8,6.81,15.9,0.317,0.495,0.401,1,884,437,451,850
29074453,1.34862,-1.19695,2,4663,944,0.0,0.355274,0.355281,-4.726,-4.721,0.004,19.598,19.333,0.265,0.489,0.488,-1.0,0.33,0.69,0.79,1.78,3.3,0.185,0.259,0.12,2,884,408,422,822
29074373,1.3503,-1.1974,2,4663,1056,0.0,0.607231,0.607232,-5.211,-5.519,-0.307,18.856,18.904,-0.047,0.217,0.375,158.0,72.34,1.32,1.51,3.3,3.93,0.146,0.168,0.2,10,884,454,468,862
29072544,1.34974,-1.19603,2,4664,14,0.54,851.6578,847.00395,-8.747,-6.934,1.812,17.059,14.986,2.073,0.54,1.068,528.0,97.89,1.58,2.15,59.05,73.62,0.144,0.229,1.98,9,955,523,529,944
29072545,1.34974,-1.19657,2,4664,15,0.59,265.413078,263.831842,-8.662,-7.214,1.448,16.845,15.137,1.708,1.309,1.739,430.0,32.89,4.88,4.8,535.5,636.6,0.393,0.528,6.364,10,955,524,529,946
29072547,1.35023,-1.19569,2,4664,17,4.58,590.481862,617.536006,-8.913,-7.515,1.398,16.553,14.895,1.657,0.604,0.764,160.0,26.38,2.41,3.12,110.0,97.57,0.178,0.21,2.63,9,955,471,473,950
29081621,1.34943,-1.19976,2,4661,3597,0.0,11.859751,11.859751,-9.894,-9.584,0.31,14.68,14.11,0.57,0.727,1.069,342.0,47.02,0.56,0.88,90.08,152.8,0.205,0.297,9.967,4,952,513,525,932
